ItemID,Name,resourcename,ResourceVariation,Class,Category,BuyCategory,,,,,,,,,,,,,,,,,,,
20041,#CSO2_ITEM_NAME_back_turtlebag,back_turtlebag,default,item,class,back,,,,,,,,,,,,,,,,,,,
20042,#CSO2_ITEM_NAME_back_2015sheep,back_2015sheep,default,item,class,back,,,,,,,,,,,,,,,,,,,
20043,#CSO2_ITEM_NAME_back_baseball,back_baseball,default,item,class,back,,,,,,,,,,,,,,,,,,,
20044,#CSO2_ITEM_NAME_WINGGOLD,back_winggold,default,item,class,back,,,,,,,,,,,,,,,,,,,
20045,#CSO2_ITEM_NAME_ALBERT,back_albert,default,item,class,back,,,,,,,,,,,,,,,,,,,
20046,#CSO2_ITEM_NAME_WATERCANON,back_watercanon,default,item,class,back,,,,,,,,,,,,,,,,,,,
20047,#CSO2_ITEM_NAME_BACK_TESLA,back_tesla,default,item,class,back,,,,,,,,,,,,,,,,,,,
20048,#CSO2_ITEM_NAME_back_diyfence,back_diyfence,default,item,class,back,,,,,,,,,,,,,,,,,,,
20049,#CSO2_ITEM_NAME_back_shark,back_shark,default,item,class,back,,,,,,,,,,,,,,,,,,,
20050,#CSO2_ITEM_NAME_back_chnact,back_chnact,default,item,class,back,,,,,,,,,,,,,,,,,,,
20051,#CSO2_ITEM_NAME_back_gstar2015,back_gstar2015,default,item,class,back,,,,,,,,,,,,,,,,,,,
20052,#CSO2_ITEM_NAME_back_witchbroom,back_witchbroom,default,item,class,back,,,,,,,,,,,,,,,,,,,
20053,#CSO2_ITEM_NAME_back_2016monkey,back_2016monkey,default,item,class,back,,,,,,,,,,,,,,,,,,,
20054,#CSO2_ITEM_NAME_back_zccanon,back_zccanon,default,item,class,back,,,,,,,,,,,,,,,,,,,
20055,#CSO2_ITEM_NAME_back_frog,back_frog,default,item,class,back,,,,,,,,,,,,,,,,,,,
20056,#CSO2_ITEM_NAME_back_back_phoenixwing,back_phoenixwing,default,item,class,back,,,,,,,,,,,,,,,,,,,
20057,#CSO2_ITEM_NAME_back_rokabag,back_rokabag,default,item,class,back,,,,,,,,,,,,,,,,,,,
20058,#CSO2_ITEM_NAME_back_panda,back_panda,default,item,class,back,,,,,,,,,,,,,,,,,,,
20059,#CSO2_ITEM_NAME_back_syringe,back_syringe,default,item,class,back,,,,,,,,,,,,,,,,,,,
20060,#CSO2_ITEM_NAME_back_emoteballoon,back_emoteballoon,default,item,class,back,,,,,,,,,,,,,,,,,,,
20061,#CSO2_ITEM_NAME_back_dragonboat,back_dragonboat,default,item,class,back,,,,,,,,,,,,,,,,,,,
20062,#CSO2_ITEM_NAME_back_flamingotube,back_flamingotube,default,item,class,back,,,,,,,,,,,,,,,,,,,
20063,#CSO2_ITEM_NAME_back_season1_1st,back_season1_1st,default,item,class,back,,,,,,,,,,,,,,,,,,,
20064,#CSO2_ITEM_NAME_back_season1_2nd,back_season1_2nd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20065,#CSO2_ITEM_NAME_back_season1_3nd,back_season1_3nd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20066,#CSO2_ITEM_NAME_BACK_LUCKY,back_luckbag01,default,item,class,back,,,,,,,,,,,,,,,,,,,
20067,#CSO2_ITEM_NAME_back_tammy01,back_tammy01,default,item,class,back,,,,,,,,,,,,,,,,,,,
20068,#CSO2_ITEM_NAME_back_mari01,back_mari01,default,item,class,back,,,,,,,,,,,,,,,,,,,
20069,#CSO2_ITEM_NAME_back_kwanwoo,back_kwanwoo,default,item,class,back,,,,,,,,,,,,,,,,,,,
20070,#CSO2_ITEM_NAME_back_gstar2016,back_gstar2016,default,item,class,back,,,,,,,,,,,,,,,,,,,
20071,#CSO2_ITEM_NAME_back_natary01doll,back_natary01doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20072,#CSO2_ITEM_NAME_back_mari01doll,back_mari01doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20073,#CSO2_ITEM_NAME_back_season2_1st,back_season2_1st,default,item,class,back,,,,,,,,,,,,,,,,,,,
20074,#CSO2_ITEM_NAME_back_season2_2nd,back_season2_2nd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20075,#CSO2_ITEM_NAME_back_season2_3nd,back_season2_3rd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20076,#CSO2_ITEM_NAME_back_2017chicken,back_2017chicken,default,item,class,back,,,,,,,,,,,,,,,,,,,
20077,#CSO2_ITEM_NAME_back_wingvip,back_wingvip,default,item,class,back,,,,,,,,,,,,,,,,,,,
20078,#CSO2_ITEM_NAME_WINGZOMBIE,back_wingzombie,default,item,class,back,,,,,,,,,,,,,,,,,,,
20079,#CSO2_ITEM_NAME_back_choidoll,back_choidoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20080,#CSO2_ITEM_NAME_back_KOR31,back_KOR31,default,item,class,back,,,,,,,,,,,,,,,,,,,
20081,#CSO2_ITEM_NAME_back_yuridoll,back_yuridoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20082,#CSO2_ITEM_NAME_back_season3_1st,back_season3_1st,default,item,class,back,,,,,,,,,,,,,,,,,,,
20083,#CSO2_ITEM_NAME_back_season3_2nd,back_season3_2nd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20084,#CSO2_ITEM_NAME_back_season3_3nd,back_season3_3rd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20085,#CSO2_ITEM_NAME_back_bluephoenix,back_bluephoenix,default,item,class,back,,,,,,,,,,,,,,,,,,,
20086,#CSO2_ITEM_NAME_back_tammydoll,back_tammydoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20087,#CSO2_ITEM_NAME_GOLDPIGBAG,back_goldpigbag,default,item,class,back,,,,,,,,,,,,,,,,,,,
20088,#CSO2_ITEM_NAME_back_707doll,back_707doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20089,#CSO2_ITEM_NAME_back_season4_3rd,back_season4_3rd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20090,#CSO2_ITEM_NAME_back_season4_2nd,back_season4_2nd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20091,#CSO2_ITEM_NAME_back_season4_1st,back_season4_1st,default,item,class,back,,,,,,,,,,,,,,,,,,,
20092,#CSO2_ITEM_NAME_back_mila02doll,back_mila02doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20093,#CSO2_ITEM_NAME_back_phobos,back_phobos,default,item,class,back,,,,,,,,,,,,,,,,,,,
20094,#CSO2_ITEM_NAME_back_galleriapc_jp,back_galleriapc_jp,default,item,class,back,,,,,,,,,,,,,,,,,,,
20095,#CSO2_ITEM_NAME_back_gtunepc_jp,back_gtunepc_jp,default,item,class,back,,,,,,,,,,,,,,,,,,,
20096,#CSO2_ITEM_NAME_back_lisa02doll,back_lisa02doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20097,#CSO2_ITEM_NAME_back_giantvr,back_giantvr,default,item,class,back,,,,,,,,,,,,,,,,,,,
20098,#CSO2_ITEM_NAME_back_emmadoll,back_emmadoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20099,#CSO2_ITEM_NAME_back_viperdoll,back_viperdoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
20100,#CSO2_ITEM_NAME_back_season5_3rd,back_season5_3rd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20101,#CSO2_ITEM_NAME_back_season5_2nd,back_season5_2nd,default,item,class,back,,,,,,,,,,,,,,,,,,,
20102,#CSO2_ITEM_NAME_back_season5_1st,back_season5_1st,default,item,class,back,,,,,,,,,,,,,,,,,,,
20103,#CSO2_ITEM_NAME_back_oberon,back_oberon,default,item,class,back,,,,,,,,,,,,,,,,,,,
20104,#CSO2_ITEM_NAME_back_miu01,back_miu01,default,item,class,back,,,,,,,,,,,,,,,,,,,
20105,#CSO2_ITEM_NAME_back_athena01,back_athena01,default,item,class,back,,,,,,,,,,,,,,,,,,,
20106,#CSO2_ITEM_NAME_back_dione,back_dione,default,item,class,back,,,,,,,,,,,,,,,,,,,
20107,#CSO2_ITEM_NAME_back_2018dog,back_2018dog,default,item,class,back,,,,,,,,,,,,,,,,,,,
30001,#CSO2_ITEM_NAME_WORK,glove_work,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30002,#CSO2_ITEM_NAME_CAMOUFLAGE,glove_camouflage,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30003,#CSO2_ITEM_NAME_CBT_GLOVE,glove_cbt,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30004,#CSO2_ITEM_NAME_GLOVE01,glove_glove01,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30005,#CSO2_ITEM_NAME_SKELETON,glove_skeleton,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30006,#CSO2_ITEM_NAME_XMAS01_GLOVE,glove_xmas01,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30007,#CSO2_ITEM_NAME_TWRING,glove_twring,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30008,#CSO2_ITEM_NAME_TWGLOVE,glove_twglove,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30009,#CSO2_ITEM_NAME_16GLOVE,glove_16glove,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30010,#CSO2_ITEM_NAME_BASEGLOVE,glove_base,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30011,#CSO2_ITEM_NAME_CHNGLOVE01,glove_chnglove01,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30012,#CSO2_ITEM_NAME_PIGGLOVE,glove_pigglove,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30013,#CSO2_ITEM_NAME_SNAKEYEARGLOVE,glove_snakeyear,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30014,#CSO2_ITEM_NAME_glove_millet01,glove_millet01,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30015,#CSO2_ITEM_NAME_glove_horseyear,glove_horseyear,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30016,#CSO2_ITEM_NAME_glove_newbie,glove_newbie,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30017,#CSO2_ITEM_NAME_glove_2015sheep,glove_2015sheep,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30018,#CSO2_ITEM_NAME_glove_goldglove,glove_goldglove,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30019,#CSO2_ITEM_NAME_glove_2016monkey,glove_2016monkey,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30020,#CSO2_ITEM_NAME_glove_panda,glove_panda,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30021,#CSO2_ITEM_NAME_glove_roka,glove_roka,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30022,#CSO2_ITEM_NAME_glove_kwanwoo,glove_kwanwoo,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30023,#CSO2_ITEM_NAME_glove_zombie,glove_zombie,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30024,#CSO2_ITEM_NAME_glove_2017chicken,glove_2017chicken,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30025,#CSO2_ITEM_NAME_glove_tacticalglove01,glove_tacticalglove01,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30026,#CSO2_ITEM_NAME_glove_maple,glove_maple,default,item,class,glove,,,,,,,,,,,,,,,,,,,
30027,#CSO2_ITEM_NAME_glove_2018dog,glove_2018dog,default,item,class,glove,,,,,,,,,,,,,,,,,,,
40001,#CSO2_ITEM_NAME_step_snow,cso2_step_snow,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40002,#CSO2_ITEM_NAME_step_FIRE,cso2_step_fire,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40003,#CSO2_ITEM_NAME_step_SONG,cso2_step_song,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40004,#CSO2_ITEM_NAME_step_STAR,cso2_step_star,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40005,#CSO2_ITEM_NAME_step_HEAL,cso2_step_heal,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40006,#CSO2_ITEM_NAME_step_TRAIL01,cso2_step_trail_01,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40007,#CSO2_ITEM_NAME_step_TRAIL02,cso2_step_trail_02,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40008,#CSO2_ITEM_NAME_step_TRAIL03,cso2_step_trail_03,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40009,#CSO2_ITEM_NAME_step_zombie,cso2_step_zombie,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40010,#CSO2_ITEM_NAME_step_light,cso2_step_light,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40011,#CSO2_ITEM_NAME_step_smoke,cso2_step_smoke,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40012,#CSO2_ITEM_NAME_step_fastdust,cso2_step_fastdust,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40013,#CSO2_ITEM_NAME_step_buster,cso2_step_buster,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40014,#CSO2_ITEM_NAME_step_smoke_c,cso2_step_smoke_c,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40015,#CSO2_ITEM_NAME_step_firework,cso2_step_firework,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40016,#CSO2_ITEM_NAME_step_grass,cso2_step_grass,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40017,#CSO2_ITEM_NAME_step_chuseok01,cso2_step_fall,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40018,#CSO2_ITEM_NAME_step_china,cso2_step_china,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40019,#CSO2_ITEM_NAME_step_korean,cso2_step_korean,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40020,#CSO2_ITEM_NAME_step_halloween,cso2_step_halloween,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40021,#CSO2_ITEM_NAME_step_dragonboat,cso2_step_dragonboat,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40022,#CSO2_ITEM_NAME_step_love,cso2_step_love,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40023,#CSO2_ITEM_NAME_step_bluephoenix,cso2_step_bluephoenix,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40024,#CSO2_ITEM_NAME_step_crow,cso2_step_crow,default,item,class,effect,,,,,,,,,,,,,,,,,,,
40025,#CSO2_ITEM_NAME_step_gamania,cso2_step_gamania,default,item,class,effect,,,,,,,,,,,,,,,,,,,
42001,#CSO2_ITEM_NAME_gr_c_logo_01,gr_c_logo_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42002,#CSO2_ITEM_NAME_gr_c_ctu_01,gr_c_ctu_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42003,#CSO2_ITEM_NAME_gr_c_gg_01,gr_c_gg_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42004,#CSO2_ITEM_NAME_gr_c_anger_01,gr_c_anger_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42005,#CSO2_ITEM_NAME_gr_c_joy_01,gr_c_joy_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42006,#CSO2_ITEM_NAME_gr_c_sad_01,gr_c_sad_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42007,#CSO2_ITEM_NAME_gr_c_yok_01,gr_c_yok_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42008,#CSO2_ITEM_NAME_gr_s_athena_01,gr_s_athena_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42009,#CSO2_ITEM_NAME_gr_s_miu_01,gr_s_miu_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42010,#CSO2_ITEM_NAME_gr_s_tammy_01,gr_s_tammy_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42011,#CSO2_ITEM_NAME_gr_c_KOR31_01,gr_c_KOR31_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42012,#CSO2_ITEM_NAME_gr_a_mbhleet01,gr_a_mbhleet01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42013,#CSO2_ITEM_NAME_gr_a_mbhmila01,gr_a_mbhmila01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42014,#CSO2_ITEM_NAME_gr_c_halloween_01,gr_c_halloween_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42015,#CSO2_ITEM_NAME_gr_c_halloween_02,gr_c_halloween_02,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42016,#CSO2_ITEM_NAME_gr_c_halloween_03,gr_c_halloween_03,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42017,#CSO2_ITEM_NAME_gr_c_xmas_01,gr_c_xmas_01,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42018,#CSO2_ITEM_NAME_gr_c_xmas_02,gr_c_xmas_02,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42019,#CSO2_ITEM_NAME_gr_c_xmas_03,gr_c_xmas_03,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
42020,#CSO2_ITEM_NAME_gr_c_englishman,gr_c_englishman,default,spray,class,spray,,,,,,,,,,,,,,,,,,,
49001,#CSO2_ITEM_NAME_hide_securityguard,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49002,#CSO2_ITEM_NAME_hide_horse,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49003,#CSO2_ITEM_NAME_hide_phone,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49004,#CSO2_ITEM_NAME_hide_italytree,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49005,#CSO2_ITEM_NAME_hide_vending_turtle,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49006,#CSO2_ITEM_NAME_hide_fire_extinguisher,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49007,#CSO2_ITEM_NAME_hide_toilet,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49008,#CSO2_ITEM_NAME_hide_file_cabinet_01,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49009,#CSO2_ITEM_NAME_hide_oildrum001,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49010,#CSO2_ITEM_NAME_hide_vending_machine,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
49999,#CSO2_ITEM_NAME_hide_chicken,propaction01,default,prop,actionprop,prop,,,,,,,,,,,,,,,,,,,
50001,#CSO2_ITEM_NAME_random_box_01,random_box_01,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50002,#CSO2_ITEM_NAME_random_box_02,random_box_02,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50003,#CSO2_ITEM_NAME_random_box_03,random_box_03,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50004,#CSO2_ITEM_NAME_random_box_04,random_box_04,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50005,#CSO2_ITEM_NAME_random_key_box_01,random_key_box_01,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50006,#CSO2_ITEM_NAME_random_box_04_event,random_box_04_event,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50007,#CSO2_ITEM_NAME_random_box_05_amethyst,amethystbox,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50008,#CSO2_ITEM_NAME_random_box_04_shine,random_box_04_shine,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50009,#CSO2_ITEM_NAME_random_box_05_mission,random_box_05_mission,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50010,#CSO2_ITEM_NAME_random_box_06_vip,random_box_06_vip ,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50011,#CSO2_ITEM_NAME_random_box_07_xmas,random_box_07_xmas,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50013,#CSO2_ITEM_NAME_random_box_08_weekend,random_box_08_weekend,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50014,#CSO2_ITEM_NAME_random_box_tammy,random_box_tammy,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50015,#CSO2_ITEM_NAME_random_box_ak47flash,random_box_ak47flash,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50016,#CSO2_ITEM_NAME_random_box_m4a1flash,random_box_m4a1flash,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50017,#CSO2_ITEM_NAME_random_box_new_weapon,random_box_new_weapon,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50018,#CSO2_ITEM_NAME_random_box_09_amethyst2,random_box_09_amethyst2,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50019,#CSO2_ITEM_NAME_random_box_09_hide,random_box_09_hide,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50020,#CSO2_ITEM_NAME_random_box_11_phoenix,random_box_11_phoenix,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50021,#CSO2_ITEM_NAME_random_box_10_Zongzi,random_box_10_Zongzi,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50022,#CSO2_ITEM_NAME_random_box_12_event,random_box_12_event,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50023,#CSO2_ITEM_NAME_random_box_13_ice,random_box_13_ice,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50024,#CSO2_ITEM_NAME_random_box_15_cobalt,random_box_15_cobalt,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50025,#CSO2_ITEM_NAME_luckybag,luckybag,default,luckybag,item,item,,,,,,,,,,,,,,,,,,,
50026,#CSO2_ITEM_NAME_random_box_16_gauss,random_box_16_gauss,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50027,#CSO2_ITEM_NAME_random_box_new_user_event,random_box_02,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50028,#CSO2_ITEM_NAME_random_key_box_01_S,random_key_box_01_sgrade,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50029,#CSO2_ITEM_NAME_random_box_17_xmas2016,random_box_17_xmas2016,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50030,#CSO2_ITEM_NAME_random_box_17_xmas2016_sgrade,random_box_17_xmas2016_sgrade,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50031,#CSO2_ITEM_NAME_random_box_18_pcbang,random_box_18_pcbang,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50032,#CSO2_ITEM_NAME_luckybag02,luckybag02,default,luckybag,item,item,,,,,,,,,,,,,,,,,,,
50033,#CSO2_ITEM_NAME_random_box_18,random_box_18,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50034,#CSO2_ITEM_NAME_random_box_special,random_box_special,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50035,#CSO2_ITEM_NAME_luckybag03,luckybag03,default,luckybag,item,item,,,,,,,,,,,,,,,,,,,
50036,#CSO2_ITEM_NAME_random_box_19_ice2,random_box_19_ice2,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50037,#CSO2_ITEM_NAME_luckybag04,luckybag04,default,luckybag,item,item,,,,,,,,,,,,,,,,,,,
50038,#CSO2_ITEM_NAME_random_box_halloween,random_box_halloween,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50039,#CSO2_ITEM_NAME_random_box_20,random_box_20,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50040,#CSO2_ITEM_NAME_random_box_21,random_box_21,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50041,#CSO2_ITEM_NAME_random_box_22_xmas2017,random_box_22_xmas2017,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
50042,#CSO2_ITEM_NAME_random_box_deaglephoenix,random_box_deaglephoenix,default,randombox,item,item,,,,,,,,,,,,,,,,,,,0
50043,#CSO2_ITEM_NAME_random_box_mp7phoenix,random_box_mp7phoenix,default,randombox,item,item,,,,,,,,,,,,,,,,,,,0
51000,#CSO2_ITEM_NAME_random_key_box_02,random_key_box_02,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
51001,#CSO2_ITEM_NAME_random_key_box_03_amethyst,random_key_box_03,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
51002,#CSO2_ITEM_NAME_random_key_box_04_xmas,random_key_box_04_xmas,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
52001,#CSO2_ITEM_NAME_random_box_tw_obt,random_box_tw_obt,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
52002,#CSO2_ITEM_NAME_random_box_03_lv3,random_box_03,default,randombox,item,item,,,,,,,,,,,,,,,,,,,
55001,#CSO2_ITEM_NAME_random_key_01,random_key_01,default,randomboxkey,item,item,,,,,,,,,,,,,,,,,,,
55002,#CSO2_ITEM_NAME_random_key_02_amethyst,random_key_02,default,randomboxkey,item,item,,,,,,,,,,,,,,,,,,,
55003,#CSO2_ITEM_NAME_random_key_03_xmas,random_key_03_xmas,default,randomboxkey,item,item,,,,,,,,,,,,,,,,,,,
55004,#CSO2_ITEM_NAME_random_key_04_amethyst2,random_key04_amethyst2,default,randomboxkey,item,item,,,,,,,,,,,,,,,,,,,
55005,#CSO2_ITEM_NAME_random_key_04_watermelon,random_key_04_watermelon,default,randomboxkey,item,item,,,,,,,,,,,,,,,,,,,
55006,#CSO2_ITEM_NAME_random_key_15_cobalt,random_key_15_cobalt,default,randomboxkey,item,item,,,,,,,,,,,,,,,,,,,
55007,#CSO2_ITEM_NAME_random_key_16_gauss,random_key_16_gauss,default,randomboxkey,item,item,,,,,,,,,,,,,,,,,,,
55008,#CSO2_ITEM_NAME_random_key_17_1111,random_key_17_1111,default,randomboxkey,item,item,,,,,,,,,,,,,,,,,,,
60001,#CSO2_ITEM_NAME_CARRIE_CARD,item_card_carrie,default,item,class,card,,,,,,,,,,,,,,,,,,,
60002,#CSO2_ITEM_NAME_VIPER_CARD,item_card_viper,default,item,class,card,,,,,,,,,,,,,,,,,,,
60003,#CSO2_ITEM_NAME_TAMMY_CARD,item_card_tammy,default,item,class,card,,,,,,,,,,,,,,,,,,,
60004,#CSO2_ITEM_NAME_EMMA_CARD,item_card_emma,default,item,class,card,,,,,,,,,,,,,,,,,,,
70001,VEHICLE_JEEP,vehicle_jeep,default,item,vehicle,car,,,,,,,,,,,,,,,,,,,
80000,#CSO2_ITEM_NAME_AMMO_PISTOL,ammo_pistol,default,item,ammo,pistol,,,,,,,,,,,,,,,,,,,
80001,#CSO2_ITEM_NAME_AMMO_SHOTGUN,ammo_shotgun,default,item,ammo,shotgun,,,,,,,,,,,,,,,,,,,
80002,#CSO2_ITEM_NAME_AMMO_SMG,ammo_smg,default,item,ammo,smg,,,,,,,,,,,,,,,,,,,
80003,#CSO2_ITEM_NAME_AMMO_RIFLE,ammo_rifle,default,item,ammo,rifle,,,,,,,,,,,,,,,,,,,
80004,#CSO2_ITEM_NAME_AMMO_SNIP,ammo_snipe,default,item,ammo,snipe,,,,,,,,,,,,,,,,,,,
80005,#CSO2_ITEM_NAME_AMMO_MACH,ammo_mg,default,item,ammo,mg,,,,,,,,,,,,,,,,,,,
80006,#CSO2_ITEM_NAME_AMMO_EXPLOSIVE,ammo_explosive,default,item,ammo,explosive,,,,,,,,,,,,,,,,,,,
80100,#CSO2_ITEM_NAME_CONSUMABLE_KEVLARSUIT,consumable_kevlarsuit,default,item,consumable,kevlar,,,,,,,,,,,,,,,,,,,
80101,#CSO2_ITEM_NAME_CONSUMABLE_FIRSTAID,consumable_firstaid,default,item,consumable,firstaid,,,,,,,,,,,,,,,,,,,
